"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal  Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000008","1101001135000000000000020151321002030030000008","Printer (Peralatan Personal Komputer)","    ","","Merk: HP Color Laser Jet Pro M177fw MFP ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,000,000.00","6,000,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Bidang PPSP","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000009","1101001135000000000000020151321002030030000009","Printer (Peralatan Personal Komputer)","    ","","Merk: HP Color Laser Jet Pro M177fw MFP ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,000,000.00","6,000,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000010","1101001135000000000000020151321002030030000010","Printer (Peralatan Personal Komputer)","    ","","Merk: HP Laser Jet Pro 400 M401 dn ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,100,000.00","6,100,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","UPTBPDGA","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000011","1101001135000000000000020151321002030030000011","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson L1800 A3 Bordeles Ink Tank ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","8,880,000.00","8,880,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Bidang Program","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000012","1101001135000000000000020151321002030030000012","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson L1800 A3 Bordeles Ink Tank ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","8,880,000.00","8,880,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Bidang Litbang","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000013","1101001135000000000000020151321002030030000013","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Portable(EB-176W) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","18,425,000.00","18,425,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020151321002030030000014","1101001135000000000000020151321002030030000014","Printer (Peralatan Personal Komputer)","    ","","Merk: HP Color Laser Jet M70 n D3Lo8A ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","53,640,000.00","53,640,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Program","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000001","1101001135000000000000020171321002030030000001","Printer (Peralatan Personal Komputer)","    ","","Merk: HP / Deskjet 2135 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000002","1101001135000000000000020171321002030030000002","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000003","1101001135000000000000020171321002030030000003","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000004","1101001135000000000000020171321002030030000004","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000005","1101001135000000000000020171321002030030000005","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000006","1101001135000000000000020171321002030030000006","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000007","1101001135000000000000020171321002030030000007","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000008","1101001135000000000000020171321002030030000008","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000009","1101001135000000000000020171321002030030000009","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L310 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,321,000.00","2,321,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000010","1101001135000000000000020171321002030030000010","Printer (Peralatan Personal Komputer)","    ","","Merk: CANON / IP110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,785,000.00","4,785,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000011","1101001135000000000000020171321002030030000011","Printer (Peralatan Personal Komputer)","    ","","Merk: HP / Officejet 200 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,000,000.00","5,000,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000012","1101001135000000000000020171321002030030000012","Printer (Peralatan Personal Komputer)","    ","","Merk: EPSON / L605 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","5,445,000.00","5,445,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000013","1101001135000000000000020171321002030030000013","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L655 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000014","1101001135000000000000020171321002030030000014","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L655 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000015","1101001135000000000000020171321002030030000015","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L655 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,600,000.00","6,600,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Bid.Litbang","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000016","1101001135000000000000020171321002030030000016","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L1455 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,180,000.00","15,180,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","TU.Pimpinan","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000017","1101001135000000000000020171321002030030000017","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson / L1455 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,180,000.00","15,180,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020171321002030030000018","1101001135000000000000020171321002030030000018","Printer (Peralatan Personal Komputer)","    ","","Merk: EPSON / C9300N ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","35,959,000.00","35,959,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020181321002030030000001","1101001135000000000000020181321002030030000001","Printer (Peralatan Personal Komputer)","    ","","Merk: ALL In One ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,712,000.00","6,712,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Pengadaan Printer","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000001","1101001135000000000000020191321002030030000001","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000002","1101001135000000000000020191321002030030000002","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000003","1101001135000000000000020191321002030030000003","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000004","1101001135000000000000020191321002030030000004","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000005","1101001135000000000000020191321002030030000005","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000006","1101001135000000000000020191321002030030000006","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000007","1101001135000000000000020191321002030030000007","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L3110 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,350,000.00","2,350,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000008","1101001135000000000000020191321002030030000008","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer WorkForce WF-100 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,950,000.00","3,950,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000009","1101001135000000000000020191321002030030000009","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L5190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,159,000.00","4,159,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000010","1101001135000000000000020191321002030030000010","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L5190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,159,000.00","4,159,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000011","1101001135000000000000020191321002030030000011","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L5190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,159,000.00","4,159,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000012","1101001135000000000000020191321002030030000012","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L5190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,159,000.00","4,159,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000013","1101001135000000000000020191321002030030000013","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L5190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,159,000.00","4,159,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000014","1101001135000000000000020191321002030030000014","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L5190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,159,000.00","4,159,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000015","1101001135000000000000020191321002030030000015","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson Printer L6190 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,160,000.00","6,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000016","1101001135000000000000020191321002030030000016","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson WF-C5790 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,639,500.00","6,639,500.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000017","1101001135000000000000020191321002030030000017","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson WF-C5790 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","6,639,500.00","6,639,500.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020191321002030030000018","1101001135000000000000020191321002030030000018","Printer (Peralatan Personal Komputer)","    ","","Merk: Laserjet Enterprise (HP M712dn) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","35,880,000.00","35,880,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000001","1101001135000000000000020201321002030030000001","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson LW 600P ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,475,000.00","2,475,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000002","1101001135000000000000020201321002030030000002","Printer (Peralatan Personal Komputer)","    ","","Merk: Epson LW 600P ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,475,000.00","2,475,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000003","1101001135000000000000020201321002030030000003","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000004","1101001135000000000000020201321002030030000004","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000005","1101001135000000000000020201321002030030000005","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000006","1101001135000000000000020201321002030030000006","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000007","1101001135000000000000020201321002030030000007","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000008","1101001135000000000000020201321002030030000008","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Peralatan Komputer ","Peralatan Personal Komputer","Printer (Peralatan Personal Komputer)","1101001135000000000000020201321002030030000009","1101001135000000000000020201321002030030000009","Printer (Peralatan Personal Komputer)","    ","","Merk: PIXMA G4010 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,334,000.00","4,334,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
